,Unit,File name,File timestamp,Start timestamp,Stop timestamp,Start hop,Stop hop,MFCC #00,MFCC #01,MFCC #02,MFCC #03,MFCC #04,MFCC #05,MFCC #06,MFCC #07,MFCC #08,MFCC #09,MFCC #10,MFCC #11,MFCC #12,ΔMFCC #00,ΔMFCC #01,ΔMFCC #02,ΔMFCC #03,ΔMFCC #04,ΔMFCC #05,ΔMFCC #06,ΔMFCC #07,ΔMFCC #08,ΔMFCC #09,ΔMFCC #10,ΔMFCC #11,ΔMFCC #12
782,unit02,20150919233803,1442720283,1442728800,1442736000,1064625,1964625, -2.129555464,  5.766321182, -5.759953499, 12.463109016, -2.236824512,  3.763667107,  7.788818359, 20.706094742,  1.418451667,  0.015778206,  6.715457916, -3.525249481,  0.668480277,  7.276816368,  0.880159616, -0.112517081, -1.438745618, -0.851590276, -0.448583841,  0.045232717, -0.580296278, -0.730458319, -0.698260546, -0.257512599, -0.479407579,  0.108757667
783,unit02,20150919233803,1442720283,1442736000,1442743200,1964625,2864625, -2.939605951,  5.996930599,  9.362721443, 22.553255081, -1.192274213, 10.955746651,  1.632752776, 26.976636887,  0.110673472, -2.258344650, 12.031813622, -4.780853271,  3.389464378, -3.599220276, -0.488834530,  0.385194480, -0.339280039,  0.379626691,  0.362535000,  0.623041868, -0.216259688,  0.853597760, -1.001464367, -0.246510059, -0.010382691,  0.158754811
784,unit02,20150919233803,1442720283,1442743200,1442750400,2864625,3764625, -3.133283138,  8.056006432, 15.763963699, 23.068870544, -0.476960182, 16.598428726, -2.027720213, 25.719320297,  0.185153037, -3.310635328, 13.969724655, -5.868991852,  3.871937037,  0.076647185, -0.662368417,  0.307804227, -0.435920000, -0.457217604, -0.823588550,  0.668404758, -1.297961712,  0.981644392,  0.107377820, -0.274281472,  0.169120014, -0.286508054
785,unit02,20150919233803,1442720283,1442750400,1442757600,3764625,4664625, -3.148310900, 13.684706688, 12.719416618, 21.528820038, -1.753797770, 14.330385208,  2.152120113, 23.779430389,  2.602384090, -2.560247183, 13.004502296, -7.175189972,  2.686842680, -2.695081234, -0.975065172,  0.915637136, -0.349251062, -0.359682053,  0.090411723,  0.847993314, -1.210588336,  0.472038567,  0.026258482,  0.610670924, -0.088078879,  0.030007532
786,unit02,20150921233403,1442892843,1442894400,1442901600,0194625,1094625, -3.083618879, 10.450231552, 13.444364548, 25.088718414, -4.821006298, 15.353796959, -0.455800414, 18.400060654,  4.067975998, -6.900070190, 21.298662186,  0.982018888,  0.875270605, -2.228677273, -0.895868480,  1.034525990, -0.183761269,  0.602534235, -0.990792692,  0.276191294, -0.859237015,  0.478223622, -0.413852066, -0.176104292,  0.072939195,  0.872521639
787,unit02,20150921233403,1442892843,1442901600,1442908800,1094625,1994625, -3.167353630, 11.583690643, 16.853490829, 26.682758331, -2.592212677, 13.969236374, -1.160956025, 16.453887939,  5.406038284, -6.880445957, 20.171476364,  2.250435591, -0.407840461, -1.868241668, -0.614770412,  1.543139815, -1.067084312,  0.252057701, -1.025425315,  0.316897094, -0.814816594,  0.786387265, -0.218259707, -0.025950838, -0.390863389,  0.141386703
788,unit02,20150921233403,1442892843,1442908800,1442916000,1994625,2894625, -3.216917038, 16.507200241, 17.055053711, 28.395891190, -0.739095151, 12.156968117, -1.913902998, 14.577214241,  6.463632584, -6.319708347, 20.678121567,  2.786666393, -1.740353107, -1.531061411, -0.297522843,  1.442825556, -0.690604627,  0.217220098, -0.954702437,  0.765338898, -0.412878275,  0.374466538, -0.854067624,  0.168472931, -0.603599429,  0.185824350
789,unit02,20150921233403,1442892843,1442916000,1442923200,2894625,3794625, -3.109318495, 13.739426613, 14.269247055, 24.633964539, -2.083297491, 13.864607811,  3.138863325, 12.195537567,  4.551177979, -2.113945246, 17.168991089,  1.025416374,  0.536331534, -0.326786697, -0.809529960,  0.002313905, -0.939189792,  0.280038625, -0.628714025,  0.391886175, -1.185975671,  0.130693838, -0.188311681,  0.366605669, -0.771381795, -0.167322963
790,unit02,20150921233403,1442892843,1442923200,1442930400,3794625,4694625, -2.998425007, 10.970027924,  8.324146271, 21.039840698, -0.963690579, 12.313890457,  8.015005112, 12.300796509,  1.933220148,  1.338748336, 13.522020340,  1.160952449,  1.358070016, -2.260536194, -0.630803168,  0.251778811, -0.993264198,  0.722800672, -0.830509663, -0.017109500, -0.816388130,  0.612438262, -0.101730473,  0.358624816,  0.094952457,  0.496396750
791,unit02,20151007230603,1444273563,1444276799,1444283999,0404500,1304500, -3.089317322, 16.068675995, 14.580055237, 26.292764664, -3.273459196, 12.854020119, -2.899917841, 19.674654007,  6.484836578, -8.597035408, 20.897630692,  3.431151390, -1.332756400, -0.190111339, -0.753198445,  0.833306909, -1.001093626,  0.415446997, -0.748401165,  1.103115559, -1.278419614,  0.245828778, -0.345215499,  0.113643140, -0.212102503,  0.159805253
792,unit02,20151007230603,1444273563,1444283999,1444291199,1304500,2204500, -2.684144974,  8.182453156,  5.663076878, 19.481414795, -4.821547985,  7.384712219,  9.594363213, 19.435426712,  0.237752080, -0.889353454, 13.274405479,  0.288591981,  0.885096133, -3.747303247,  0.461585581,  0.441604465, -0.607391179,  0.376087636, -0.504654109,  0.467074305, -0.035132669,  0.491104633, -0.225821555,  0.314282447, -0.046704791,  0.599433243
793,unit02,20151007230603,1444273563,1444291199,1444298399,2204500,3104500, -3.032367945, 19.230144501, 16.590682983, 25.146272659, -3.815759182,  9.495746613,  3.900885105, 15.471603394,  3.331817865, -2.072831631, 16.261201859,  0.945519090, -1.186926126, -2.284003973, -0.409614891,  0.835910916, -0.809050500,  0.965652645, -0.785111606,  0.892130971, -0.670225680,  0.734782100, -0.385668397,  0.863090038, -0.658143461,  0.141762942
794,unit02,20151007230603,1444273563,1444298399,1444305599,3104500,4004500, -3.048824787, 21.602344513, 16.332540512, 24.517894745, -2.986750364,  8.266417503,  4.897048950, 14.313291550,  3.419273615, -1.002943635, 15.034452438,  1.551218867, -1.635963798, -1.901522636, -0.241295874,  0.165830702, -0.955496311,  0.631669104, -1.078531027,  1.005349517, -0.813363612,  0.689822674, -0.295602381, -0.392682046, -0.329492420,  0.984174848
795,unit02,20151007230603,1444273563,1444305599,1444312799,4004500,4904500, -3.194872141, 28.947921753, 19.598026276, 23.102319717, -0.176118240,  7.184371471,  5.161495686, 11.651915550,  3.821681738,  1.414073348, 14.214108467,  1.707679868, -1.433123946, -1.710589409, -0.286452651,  0.511018932, -1.451188087,  0.709793746, -0.724407852,  0.648732364, -0.549909830,  0.651119053,  0.165708661,  0.060019523, -0.355723381,  0.625594199
796,unit02,20151111221902,1447298342,1447304400,1447311600,0757250,1657250, -2.691618681, 12.900206566, -2.076978683, 17.275386810,  0.311627567,  4.370088577, 12.653935432, 16.623321533, -1.498080015,  5.923185349, 11.193653107,  1.343072057,  3.243231297, -3.726799011, -0.281158209,  0.499442697, -0.073918492,  0.536046326, -0.682105303,  0.063337274,  0.078778386,  0.143557444, -0.221312806,  0.278305441, -0.196321324,  0.437959760
797,unit02,20151111221902,1447298342,1447311600,1447318800,1657250,2557250, -2.785015345, 17.321447372,  1.085202694, 17.637752533,  0.230815545,  3.656483650, 12.262267113, 16.561391830, -1.397140503,  5.888488293, 10.981072426,  1.276295185,  2.968338013, -3.770794630, -0.565140605,  1.188437343,  0.084018908,  0.501262069, -1.166428685,  0.488172919,  0.116301797,  0.270476222,  0.251015276,  0.339458972,  0.001689513,  0.067366861
798,unit02,20151111221902,1447298342,1447318800,1447326000,2557250,3457250, -2.938340664, 21.249975204,  5.885088444, 20.286462784,  2.233810425,  3.916603327, 11.330136299, 14.874217987, -1.802563906,  5.652072430, 11.200919151,  1.624101996,  2.878153324, -3.399054289, -0.510503650,  0.695979476, -0.556436598,  0.478627592, -0.759670496,  0.683308899, -0.122277625,  0.382092327, -0.134306759,  0.672231495, -0.055329043,  0.682416737
799,unit02,20151111221902,1447298342,1447326000,1447333200,3457250,4357250, -3.049324036, 26.284973145,  8.883616447, 21.132230759,  2.604415894,  3.497510672, 10.644575119, 14.029771805, -1.667123318,  6.003037453, 11.161683083,  1.840574026,  2.878311396, -2.748086929, -0.373088002,  0.933294296, -1.544827342,  0.752610445, -0.496106744,  0.852417707, -0.322261155,  0.630282462, -0.475032032,  0.253449440, -0.213157624,  0.259740293
800,unit02,20151111221902,1447298342,1447333200,1447340400,4357250,5257250, -3.017776489, 35.308074951,  5.246358395, 13.243362427,  0.681080043,  3.779136896, 12.813151360, 16.010791779, -0.522495329,  5.879097939,  9.262524605,  0.401553303,  1.030360222, -2.063360691, -0.323103428,  1.032759786, -1.327500463,  0.847672403, -0.795639336,  0.609592617, -0.486396551,  0.472059220, -0.282463640, -0.753053188, -0.967276454,  0.678853512
801,unit02,20151111221902,1447298342,1447340400,1447347600,5257250,6157250, -2.613860369, 33.044185638,-10.615595818,  7.386364937, -1.802237868,  5.243361473, 14.555401802, 17.465499878, -1.477789044,  3.708252430,  6.860187054, -2.027755976, -2.449962139, -1.275410175, -0.995047092,  0.856890500, -1.037612557,  0.457412779, -1.182282448,  1.631087303, -0.675802827,  0.911023676, -0.549961984,  0.289878368, -0.186601773, -0.315675199
802,unit02,20150905000502,1441425902,1441432800,1441440000,0862250,1762250, -2.589489698,-33.595046997,  6.718473434, 17.792924881,  0.831223011,  1.508915305, 24.933385849, 17.706310272,-23.364873886, 29.071897507,  0.572523892, -6.235695362, 14.799275398, -4.634413242, -0.649772704,  0.926345229, -0.799248636,  0.697855771,  0.636090457,  1.801453233,  0.000685628, -1.061520338, -0.001151345, -0.272055566, -0.353604764,  0.882041514
803,unit02,20150905000502,1441425902,1441440000,1441447200,1762250,2662250, -2.619296551,-32.273357391,  7.111105442, 18.238372803,  3.764219999,  2.467622280, 19.954339981, 24.852212906,-26.787963867, 25.262979507,  6.646372795, -8.633202553, 11.524285316, -4.869861603, -1.588631868,  1.290710092,  0.867374122,  0.239259169,  0.387315840,  0.778803527, -0.286177427, -0.346392393,  0.745468140, -0.128808275, -0.124547951,  0.136522099
804,unit02,20150905000502,1441425902,1441447200,1441454400,2662250,3562250, -2.602528095,-28.784034729,  4.212441444, 18.180957794,  3.097930193,  4.858835220, 16.961523056, 28.286043167,-26.919937134, 22.187242508,  8.802602768, -9.043998718,  8.959461212, -4.187076092, -0.876537859,  0.980974734, -0.439057261, -0.337371469,  0.525346935,  1.887725711,  0.102927141, -0.129873246,  0.288026482, -0.125514448, -0.670131624, -0.520326734
805,unit02,20150905000502,1441425902,1441454400,1441461600,3562250,4462250, -2.651681900,-25.519163132,  7.905510426, 12.901289940,  3.629053354,  8.799646378, 12.426504135, 28.206073761,-23.278749466, 19.889070511,  8.310113907, -6.558995724,  7.932394505, -3.487627268, -1.034694910,  0.634571791,  0.417615652, -0.522520781,  0.346976787,  0.798112690, -0.843877196, -0.122950412,  0.045764126, -0.162164584,  0.545383334,  0.175061837
806,unit02,20150905000502,1441425902,1441461600,1441468800,4462250,5362250, -2.888032198,-16.975379944, 22.457626343,  3.886345148,  3.938980341, 18.498968124,  3.075501680, 25.647977829,-15.520819664, 17.433753967,  3.659957647, -0.841673136,  9.383520126,  5.438080311,  0.303384602,  1.166400194,  3.992662191, -2.746882677, -3.908841848, -2.378699303, -3.582530260,  4.447119713, -0.596203208, -1.213957906,  0.621344447, -3.974931002
807,unit02,20150920233602,1442806562,1442808000,1442815200,0179750,1079750, -3.199777603, 14.725346565, 19.586788177, 18.144897461, -8.403287888, 24.269065857, -0.947110295, 19.457893372,  5.417798996, -4.560572624, 16.807079315, -4.988033295,  5.472695351, -1.650674701,  0.130636215,  0.626326025, -0.790715635,  0.375487685, -0.700510144, -0.054293185, -1.097417235,  1.098720193, -0.702857494, -0.283810258,  0.230782554,  0.720444024
808,unit02,20150920233602,1442806562,1442815200,1442822400,1079750,1979750, -3.352425337, 22.585426331, 26.585914612, 18.513084412, -5.914063931, 22.696722031, -1.704845667, 13.210862160,  9.104233742, -4.283140659, 14.914548874, -2.412565231,  4.584365845, -1.056630254, -0.362438411,  0.344515860, -1.057183504,  0.437891394, -1.014523387,  1.075401187, -1.278392792,  0.156003296, -0.591019034,  0.449537039,  0.076179735,  0.239318773
809,unit02,20150920233602,1442806562,1442822400,1442829600,1979750,2879750, -3.374507427, 25.372240067, 26.768960953, 21.230289459, -3.889732838, 17.013566971,  0.170448765, 10.877482414,  9.874622345, -2.506411552, 14.498029709, -0.443098515,  2.596847296, -1.345791817, -0.908891678,  0.233710155, -1.151757836,  0.617086768, -0.360673487,  0.809187651, -0.474214017,  0.995538235, -0.473026633,  0.232657209, -0.429345191,  0.073748410
810,unit02,20150920233602,1442806562,1442829600,1442836800,2879750,3779750, -3.399963140, 28.997346878, 28.427457809, 20.525022507, -4.008375168, 16.024740219, -0.050755877,  8.607687950, 12.238629341, -2.013825893, 13.774444580,  1.025373220,  1.081783772, -1.154790759, -0.109006830,  0.117368072, -1.704016924,  0.939660430, -0.624878109,  0.459254712, -0.506922245,  0.630611658, -0.719119430,  0.104845725, -0.809487104,  0.021116501
811,unit02,20150920233602,1442806562,1442836800,1442844000,3779750,4679750, -3.388124466, 34.029087067, 27.109815598, 16.638229370, -4.212653637, 14.985945702,  2.663831711,  8.861426353, 11.950407982, -1.565956235, 11.477169991,  2.087619543,  1.011096835, -1.542161226, -0.517740905,  0.298331231, -1.412978411,  0.831067562, -0.450178534,  0.936317444, -0.698986351,  0.783042729, -0.518194079,  0.117324941, -0.791352451,  0.409413397
812,unit02,20150817003702,1439786222,1439791200,1439798400,0622250,1522250, -2.986530781,-25.177146912, 41.039569855,  3.837742567,  4.874334812, 10.450192451,  2.285267830, 19.634965897,-20.015050888, 16.283380508,  3.911789179, -1.354467750,  7.043214321,  0.924382687, -0.739101768, -3.612828493,  1.667154312,  0.300875068, -0.896806002,  1.033811688, -0.871181250,  0.422607273,  1.199634671, -1.664459705, -0.225691140,  1.039120793
813,unit02,20150817003702,1439786222,1439798400,1439805600,1522250,2422250, -3.049679041,-26.060861588, 47.219615936,  4.526211262,  5.091177940, 12.803687096, -3.032813549, 19.783510208,-17.839275360, 16.327445984,  4.177609921, -1.175250173,  7.543257236,  2.681995153, -0.243705750, -4.987629890,  1.408755064,  0.468960255, -0.761732757,  1.485680461, -1.369884849, -0.038807038,  0.708967566, -2.217655659,  0.663005292,  1.415172458
814,unit02,20150817003702,1439786222,1439805600,1439812800,2422250,3322250, -3.081953526,-23.289064407, 49.584892273,  2.380496502,  3.546778917, 17.843399048, -7.214184284, 20.619037628,-15.836177826, 15.002786636,  3.354212046, -0.829062700,  8.336204529,  2.656268835, -0.681315958, -4.763476849,  2.256379843, -0.403981686, -0.793665290,  1.357230902, -1.831624508,  0.288786858,  1.357106209, -2.052014112, -0.074157856,  1.193811059
815,unit02,20150817003702,1439786222,1439812800,1439820000,3322250,4222250, -3.127218962,-16.499534607, 49.835048676, -1.907134771,  2.681707859, 22.201688766,-12.436816216, 24.938602448,-15.518051147, 12.883818626,  4.277618408, -2.102478266,  8.013651848,  1.925292730, -2.060802221, -4.077854633,  3.565487623, -0.760544777, -1.498454332,  2.559798956, -2.172064066,  0.349296361,  1.382825017, -1.912735462,  1.149486661,  0.908191204
816,unit02,20150903000804,1441253284,1441260000,1441267200,0839500,1739500, -2.870932817,-43.887191772, 26.312595367, 38.434005737, -0.588386714, -3.425948381, 23.225540161, 25.005346298,-30.932363510, 30.338153839,  3.763926029, -9.216348648, 16.194421768, -6.188765049, -1.372214913,  1.986124396,  0.843388200, -0.042897336, -0.229131430,  1.487801790, -0.157961309, -0.932315350,  0.500892043, -0.104085945, -0.461578637,  0.164596587
817,unit02,20150903000804,1441253284,1441267200,1441274400,1739500,2639500, -2.908501625,-42.483356476, 26.466020584, 39.954845428, -0.287079990, -0.792797804, 19.204282761, 28.027093887,-33.957111359, 28.655666351,  6.898077011,-11.169850349, 15.524893761, -4.200984478, -1.191641450,  1.639481068,  0.697774768, -0.072629690, -0.083061650,  0.714640975, -0.304093540, -0.043938637,  0.536306262, -0.382022709, -0.412139624, -0.104608007
818,unit02,20150903000804,1441253284,1441274400,1441281600,2639500,3539500, -2.940243483,-39.174041748, 25.290000916, 39.854965210, -0.014509624,  1.651439667, 16.116884232, 31.176345825,-34.474617004, 24.740390778, 10.861469269,-12.421762466, 14.704495430, -5.427883148, -1.457624435,  1.910182714,  1.139621496, -1.160775781,  0.362057388,  0.792770386, -0.865647376, -0.051442668,  0.118054166, -0.501742423,  1.033389091,  0.187296212
819,unit02,20150903000804,1441253284,1441281600,1441288800,3539500,4439500, -3.042957783,-28.871093750, 32.156387329, 26.379388809,  1.882232666, 12.078862190,  5.822424889, 33.124744415,-27.748500824, 17.787162781, 11.280135155,-10.116299629, 11.750482559, -1.223384023, -1.380661964, -0.063824885,  1.564398527, -1.358249426,  0.280862480,  1.039315820, -2.442114592,  1.143083811, -0.111121960, -1.587067723,  1.193102837,  0.451914459
820,unit02,20151014225503,1444877703,1444881599,1444888799,0487000,1387000, -3.309067726, 32.079875946, 19.739698410, 17.598119736,  0.706062555, 11.032636642,  6.772450924,  7.993269920,  4.969075203,  3.581212044, 12.870491982,  3.762032747,  1.992203712, -2.004655838, -0.566953778,  1.002763629, -0.947738886,  0.813191116, -1.290961862,  0.856713355, -0.723288536,  0.279825717, -0.650364697, -0.282489240, -0.527262092,  0.704772949
821,unit02,20151014225503,1444877703,1444888799,1444895999,1387000,2287000, -3.348331690, 33.535121918, 21.446853638, 18.011526108,  2.122961760,  9.947624207,  6.089812279,  7.267656803,  5.655200958,  4.142592430, 11.976313591,  4.197072029,  1.238066912, -0.388545036, -0.410245776,  0.580345392, -0.773349464,  0.471224785, -0.932364941,  0.633548796, -0.615943372,  0.569691300, -0.680897772,  0.288281560, -0.711387694,  0.325351715
